Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Country,City,State,Region
3/26/2023,Smartwatch,Electronics,East,1,859,217.67,United States,Philadelphia,Pennsylvania,East
4/10/2022,Printer,Office,West,2,2070,183.41,United States,Chesapeake,Virginia,South
6/10/2024,Keyboard,Accessories,South,6,3240,758.19,United States,Dearborn,Michigan,Central
10/8/2022,Tablet,Electronics,East,2,1748,506.52,United States,San Diego,California,West
7/6/2023,Mouse,Accessories,West,8,2080,108.48,United States,San Diego,California,West
6/18/2022,Smartwatch,Electronics,North,3,2193,521.14,United States,Columbus,Georgia,South
6/8/2023,Headphones,Accessories,West,5,2080,614.77,United States,Morristown,New Jersey,East
5/13/2022,Mouse,Accessories,South,5,5070,986.39,United States,Alexandria,Virginia,South
3/8/2024,Laptop,Electronics,South,7,469,47.4,United States,Apple Valley,California,West
10/8/2023,Printer,Office,South,1,802,153.55,United States,Salem,Oregon,West
12/31/2024,Smartphone,Electronics,West,6,930,213.6,United States,Aurora,Colorado,West
3/11/2022,Smartwatch,Electronics,South,1,495,55.17,United States,Pocatello,Idaho,West
8/1/2024,Monitor,Accessories,East,6,4938,847.89,United States,Chicago,Illinois,Central
8/21/2022,Tablet,Electronics,South,2,1300,267.46,United States,Apopka,Florida,South
12/11/2024,Mouse,Accessories,South,7,2100,131.67,United States,Houston,Texas,Central
3/13/2024,Camera,Electronics,South,2,2248,636.52,United States,Baltimore,Maryland,East
12/5/2023,Headphones,Accessories,North,8,7096,991.23,United States,San Francisco,California,West
5/13/2022,Headphones,Accessories,East,3,1992,252.21,United States,Marion,Ohio,East
1/29/2022,Camera,Electronics,South,4,4056,1189.26,United States,New York City,New York,East
12/22/2022,Camera,Electronics,East,2,1986,208.88,United States,New York City,New York,East
4/7/2024,Printer,Office,East,3,1635,196.73,United States,Madison,Wisconsin,Central
3/5/2022,Smartwatch,Electronics,East,9,3132,443.27,United States,Milford,Connecticut,East
5/21/2023,Smartphone,Electronics,South,8,7064,1554.52,United States,Milford,Connecticut,East
3/16/2024,Camera,Electronics,East,1,907,249.2,United States,Los Angeles,California,West
1/14/2023,Mouse,Accessories,South,9,7938,1191.41,United States,Fairfield,California,West
11/11/2023,Printer,Office,South,4,4360,1207.46,United States,Fairfield,California,West
8/19/2024,Keyboard,Accessories,West,3,375,95.04,United States,Buffalo Grove,Illinois,Central
9/24/2022,Monitor,Accessories,North,7,826,101.01,United States,Richmond,Kentucky,South
11/4/2023,Headphones,Accessories,East,1,1011,186.42,United States,Raleigh,North Carolina,South
9/9/2023,Mouse,Accessories,East,3,807,148.58,United States,Lake Forest,California,West
12/17/2024,Headphones,Accessories,North,2,1840,367.7,United States,Long Beach,New York,East
2/7/2022,Keyboard,Accessories,West,5,4550,1039.34,United States,Los Angeles,California,West
1/7/2024,Smartphone,Electronics,North,9,8793,901.7,United States,Los Angeles,California,West
7/9/2024,Headphones,Accessories,North,5,310,32.01,United States,Los Angeles,California,West
11/28/2023,Headphones,Accessories,East,3,1143,275.04,United States,Springfield,Oregon,West
3/10/2022,Monitor,Accessories,West,3,2610,740.21,United States,Jacksonville,Florida,South
7/31/2022,Tablet,Electronics,West,6,1494,269.25,United States,Bakersfield,California,West
7/5/2023,Smartphone,Electronics,North,4,1524,189.32,United States,Bakersfield,California,West
11/21/2023,Tablet,Electronics,North,9,9441,2171.42,United States,New York City,New York,East
6/18/2022,Smartphone,Electronics,South,4,3520,417.26,United States,Chicago,Illinois,Central
3/29/2023,Tablet,Electronics,West,2,390,103.99,United States,Dallas,Texas,Central
1/27/2024,Printer,Office,South,3,3219,255.09,United States,Chattanooga,Tennessee,South
9/29/2024,Laptop,Electronics,North,1,450,75.89,United States,San Diego,California,West
8/12/2023,Smartwatch,Electronics,South,4,828,216.98,United States,San Francisco,California,West
1/17/2022,Printer,Office,East,1,1146,152.79,United States,New York City,New York,East
7/9/2024,Monitor,Accessories,West,3,1986,361.33,United States,New York City,New York,East
3/21/2023,Smartwatch,Electronics,North,8,7264,1776.83,United States,Richmond,Indiana,Central
6/8/2023,Laptop,Electronics,East,7,7469,915.63,United States,Richmond,Indiana,Central
3/19/2024,Laptop,Electronics,South,5,1385,165.55,United States,Concord,North Carolina,South
3/13/2023,Tablet,Electronics,North,4,4556,315.07,United States,Arlington,Virginia,South
2/8/2024,Monitor,Accessories,North,3,456,61.42,United States,San Diego,California,West
11/15/2024,Monitor,Accessories,North,2,1984,125.13,United States,San Diego,California,West
9/17/2024,Smartwatch,Electronics,North,6,5178,1321.58,United States,San Diego,California,West
5/11/2023,Smartwatch,Electronics,West,1,281,30.51,United States,Roseville,Minnesota,Central
11/26/2024,Monitor,Accessories,South,9,3033,177.92,United States,Dallas,Texas,Central
3/27/2022,Camera,Electronics,East,3,1107,65.88,United States,Concord,California,West
4/10/2022,Mouse,Accessories,South,3,1446,356.7,United States,Conway,Arkansas,South
7/27/2024,Printer,Office,North,3,1335,263.04,United States,Meriden,Connecticut,East
1/23/2023,Mouse,Accessories,South,2,266,20.11,United States,Cheyenne,Wyoming,West
4/22/2024,Smartphone,Electronics,West,6,648,162.3,United States,Anaheim,California,West
3/15/2023,Tablet,Electronics,South,2,344,80.87,United States,Bloomington,Indiana,Central
5/25/2024,Smartphone,Electronics,West,6,5724,1640.19,United States,San Diego,California,West
3/16/2022,Headphones,Accessories,East,5,4920,323.38,United States,San Diego,California,West
1/7/2023,Camera,Electronics,West,5,5440,457.04,United States,San Francisco,California,West
4/25/2024,Smartphone,Electronics,West,7,7994,908.65,United States,Richmond,Indiana,Central
10/23/2023,Camera,Electronics,South,9,3780,724.36,United States,Westfield,New Jersey,East
5/27/2023,Smartphone,Electronics,North,1,1017,209.97,United States,San Jose,California,West
1/31/2023,Smartphone,Electronics,West,6,1578,82.85,United States,New York City,New York,East
10/9/2023,Smartphone,Electronics,South,2,912,161.37,United States,New York City,New York,East
4/29/2024,Laptop,Electronics,West,6,2520,182.59,United States,New York City,New York,East
12/6/2024,Mouse,Accessories,East,8,2632,262.55,United States,New York City,New York,East
7/10/2023,Monitor,Accessories,West,6,6582,729.68,United States,Decatur,Alabama,South
1/16/2024,Camera,Electronics,East,8,3432,172.69,United States,Fayetteville,Arkansas,South
9/10/2023,Keyboard,Accessories,South,2,1030,254.65,United States,Philadelphia,Pennsylvania,East
10/13/2022,Mouse,Accessories,West,8,1192,289.91,United States,Seattle,Washington,West
7/24/2024,Printer,Office,West,9,7083,994.47,United States,Los Angeles,California,West
2/22/2022,Printer,Office,South,7,3675,227.14,United States,Reading,Pennsylvania,East
10/30/2023,Monitor,Accessories,North,4,4740,833.27,United States,Reading,Pennsylvania,East
4/14/2024,Headphones,Accessories,East,4,1716,364.96,United States,San Francisco,California,West
2/7/2023,Printer,Office,South,7,3528,260.06,United States,Los Angeles,California,West
6/22/2022,Camera,Electronics,South,3,777,71.72,United States,San Diego,California,West
4/29/2022,Camera,Electronics,East,4,3368,558.93,United States,New York City,New York,East
10/11/2022,Tablet,Electronics,North,4,4240,251.46,United States,Tulsa,Oklahoma,Central
4/15/2022,Laptop,Electronics,South,3,3285,292.87,United States,Tulsa,Oklahoma,Central
1/14/2023,Smartphone,Electronics,South,6,4872,612.73,United States,Hattiesburg,Mississippi,South
8/24/2022,Smartphone,Electronics,East,9,2466,638.41,United States,Hattiesburg,Mississippi,South
10/26/2024,Tablet,Electronics,West,5,2465,497.19,United States,Los Angeles,California,West
5/15/2023,Tablet,Electronics,North,3,612,40.15,United States,Columbus,Ohio,East
10/25/2022,Tablet,Electronics,South,5,4170,658.98,United States,Columbus,Ohio,East
3/13/2023,Camera,Electronics,South,8,1088,160.33,United States,Caldwell,Idaho,West
7/30/2024,Keyboard,Accessories,West,2,1626,354.49,United States,Phoenix,Arizona,West
11/6/2023,Smartphone,Electronics,North,6,6486,359.49,United States,Los Angeles,California,West
12/14/2022,Monitor,Accessories,West,8,6968,1226.22,United States,Troy,New York,East
1/3/2024,Smartphone,Electronics,North,1,357,82.86,United States,Florence,South Carolina,South
2/17/2024,Laptop,Electronics,South,1,454,58.4,United States,Los Angeles,California,West
4/4/2024,Tablet,Electronics,East,3,3582,501.47,United States,Los Angeles,California,West
6/25/2024,Tablet,Electronics,West,9,3762,484.75,United States,Miami,Florida,South
10/31/2024,Smartwatch,Electronics,South,9,6642,394.48,United States,Nashua,New Hampshire,East
9/25/2024,Monitor,Accessories,West,4,408,45.2,United States,Los Angeles,California,West
3/8/2024,Tablet,Electronics,West,1,105,25.26,United States,Georgetown,Kentucky,South
5/4/2024,Tablet,Electronics,West,3,2682,584.69,United States,Sierra Vista,Arizona,West
7/11/2022,Keyboard,Accessories,East,7,497,76.31,United States,Knoxville,Tennessee,South
8/19/2022,Printer,Office,South,7,4823,420.58,United States,Tucson,Arizona,West
10/1/2024,Smartwatch,Electronics,North,8,4048,666.1,United States,Minneapolis,Minnesota,Central
10/19/2023,Printer,Office,South,7,2758,459.02,United States,Lancaster,Ohio,East
12/23/2022,Smartphone,Electronics,North,8,4096,266.35,United States,Lakewood,California,West
10/11/2024,Printer,Office,North,8,7264,1318,United States,Lakewood,California,West
4/9/2022,Mouse,Accessories,East,6,4302,957.38,United States,New York City,New York,East
3/3/2022,Printer,Office,North,7,3297,583.86,United States,Lubbock,Texas,Central
1/27/2023,Printer,Office,North,5,5960,1139.78,United States,Costa Mesa,California,West
1/22/2024,Keyboard,Accessories,West,1,386,114.9,United States,New York City,New York,East
1/20/2022,Printer,Office,West,1,684,170.36,United States,New York City,New York,East
6/15/2022,Laptop,Electronics,South,3,1275,168.64,United States,New York City,New York,East
5/18/2023,Mouse,Accessories,North,9,5949,368.51,United States,New York City,New York,East
2/6/2023,Camera,Electronics,East,7,5159,755.22,United States,Philadelphia,Pennsylvania,East
7/1/2022,Monitor,Accessories,North,4,1100,127.13,United States,Parma,Ohio,East
1/26/2024,Mouse,Accessories,South,2,290,50.23,United States,Parma,Ohio,East
8/5/2023,Smartwatch,Electronics,East,8,7144,492.1,United States,Parma,Ohio,East
8/9/2022,Keyboard,Accessories,West,5,4200,330.48,United States,Springfield,Oregon,West
2/8/2022,Monitor,Accessories,North,6,5022,291.89,United States,Springfield,Oregon,West
12/13/2024,Smartphone,Electronics,West,2,2354,371.34,United States,New York City,New York,East
10/10/2024,Smartphone,Electronics,South,2,2032,149.7,United States,New York City,New York,East
10/15/2024,Printer,Office,South,8,9528,1942.35,United States,Los Angeles,California,West
5/25/2024,Keyboard,Accessories,South,2,2372,275.88,United States,San Francisco,California,West
2/14/2022,Laptop,Electronics,West,3,2703,609.75,United States,Long Beach,California,West
5/4/2023,Laptop,Electronics,South,4,1264,267.82,United States,Columbus,Georgia,South
5/21/2024,Smartphone,Electronics,South,4,1624,333.74,United States,San Francisco,California,West
5/14/2023,Mouse,Accessories,West,8,2976,507.77,United States,Philadelphia,Pennsylvania,East
7/2/2024,Headphones,Accessories,West,6,4998,863.82,United States,Philadelphia,Pennsylvania,East
4/18/2024,Printer,Office,South,1,445,29.57,United States,Lakeland,Florida,South
10/20/2022,Printer,Office,West,1,98,28.57,United States,Lakeland,Florida,South
8/22/2022,Tablet,Electronics,North,7,4102,354.03,United States,Columbia,South Carolina,South
1/11/2022,Printer,Office,North,1,1016,171.31,United States,Portland,Oregon,West
8/18/2023,Headphones,Accessories,South,4,1960,234.88,United States,New York City,New York,East
9/15/2024,Mouse,Accessories,West,7,2751,675.95,United States,Apple Valley,California,West
7/15/2022,Smartphone,Electronics,East,7,4032,742.98,United States,Marion,Ohio,East
7/28/2024,Smartphone,Electronics,West,7,5978,1791.25,United States,Houston,Texas,Central
12/16/2023,Headphones,Accessories,West,7,8050,2129.97,United States,Seattle,Washington,West
5/24/2024,Monitor,Accessories,East,7,4648,1240.98,United States,New York City,New York,East
6/14/2022,Smartphone,Electronics,North,3,1119,108.68,United States,Hendersonville,Tennessee,South
6/14/2023,Printer,Office,South,9,2178,382.67,United States,Portland,Oregon,West
12/11/2024,Laptop,Electronics,East,1,918,180.31,United States,Portland,Oregon,West
2/5/2023,Smartphone,Electronics,East,9,6903,837.35,United States,Seattle,Washington,West
8/21/2023,Keyboard,Accessories,North,5,4855,534.23,United States,San Jose,California,West
12/18/2023,Camera,Electronics,South,2,2158,483.94,United States,Concord,New Hampshire,East
4/13/2023,Mouse,Accessories,North,7,4550,1077.8,United States,Seattle,Washington,West
9/24/2023,Tablet,Electronics,West,4,3592,249.54,United States,Columbus,Indiana,Central
12/19/2022,Tablet,Electronics,South,8,3488,943.25,United States,Montgomery,Alabama,South
5/21/2022,Monitor,Accessories,North,2,1214,163.8,United States,Oakland,California,West
9/21/2024,Mouse,Accessories,West,9,7200,1469.23,United States,Seattle,Washington,West
3/24/2023,Laptop,Electronics,East,8,1808,339.31,United States,Seattle,Washington,West
12/29/2022,Camera,Electronics,West,9,7083,560.88,United States,Marion,Ohio,East
6/5/2024,Monitor,Accessories,East,4,1060,260.21,United States,Los Angeles,California,West
11/17/2022,Smartwatch,Electronics,South,9,7182,461.61,United States,Lakewood,Ohio,East
5/7/2024,Smartphone,Electronics,West,6,5532,552.74,United States,San Francisco,California,West
8/23/2024,Headphones,Accessories,South,8,1800,326.03,United States,Chico,California,West
12/17/2023,Headphones,Accessories,South,1,351,32.61,United States,Chico,California,West
11/10/2022,Smartwatch,Electronics,West,2,1200,191.43,United States,Salem,Virginia,South
12/1/2023,Tablet,Electronics,South,9,1593,322.46,United States,San Francisco,California,West
12/15/2024,Monitor,Accessories,East,3,2580,448.02,United States,Eugene,Oregon,West
3/12/2022,Keyboard,Accessories,East,6,6780,1794.97,United States,Eugene,Oregon,West
3/25/2022,Smartphone,Electronics,South,2,1298,204.08,United States,Oxnard,California,West
12/24/2024,Smartwatch,Electronics,South,7,4585,383.97,United States,Westland,Michigan,Central
4/16/2023,Tablet,Electronics,North,1,516,70.53,United States,Westland,Michigan,Central
5/14/2024,Tablet,Electronics,West,4,1780,420.28,United States,Los Angeles,California,West
11/7/2022,Keyboard,Accessories,North,5,365,94.05,United States,New York City,New York,East
2/26/2023,Tablet,Electronics,South,8,3896,735.66,United States,Dallas,Texas,Central
4/28/2024,Laptop,Electronics,South,1,636,169.24,United States,Grand Prairie,Texas,Central
7/27/2024,Monitor,Accessories,East,7,637,87.86,United States,New York City,New York,East
9/26/2023,Keyboard,Accessories,South,3,1302,180.82,United States,New York City,New York,East
8/24/2024,Smartphone,Electronics,West,1,719,40.42,United States,Memphis,Tennessee,South
8/8/2023,Camera,Electronics,West,6,5106,1341.93,United States,Los Angeles,California,West
7/11/2023,Mouse,Accessories,West,3,1215,129.8,United States,Springfield,Ohio,East
5/23/2024,Camera,Electronics,East,9,1791,187.28,United States,New York City,New York,East
9/30/2023,Printer,Office,East,9,6255,452.46,United States,Lafayette,Louisiana,South
5/2/2023,Printer,Office,East,5,4165,1012.37,United States,Lafayette,Louisiana,South
12/31/2023,Monitor,Accessories,South,5,5990,1192.11,United States,Spokane,Washington,West
12/1/2023,Tablet,Electronics,South,1,847,142.74,United States,Houston,Texas,Central
